id,dteday,Season,Hour,Holiday,Days,Workdays,Weather,Temp,TempFeeled,Humidity,Windspeed,Casual,Registered,Total User,Suhu
6814,2011-10-16,Winter,11,No,Sun,No,Good,22.96,26.515,35.0,19.0012,159,218,377,Panas
6815,2011-10-16,Winter,12,No,Sun,No,Good,23.779999999999998,27.275,35.0,16.997899999999998,167,277,444,Panas
6816,2011-10-16,Winter,13,No,Sun,No,Good,24.599999999999998,31.06,35.0,19.999499999999998,169,269,438,Normal
6817,2011-10-16,Winter,14,No,Sun,No,Good,24.599999999999998,31.06,40.0,19.999499999999998,204,258,462,Normal
6818,2011-10-16,Winter,15,No,Sun,No,Good,25.419999999999998,31.06,35.0,26.0027,182,230,412,Normal
6819,2011-10-16,Winter,16,No,Sun,No,Good,24.599999999999998,31.06,46.0,26.0027,177,289,466,Normal
6820,2011-10-16,Winter,17,No,Sun,No,Good,23.779999999999998,27.275,49.0,31.0009,152,253,405,Panas
6821,2011-10-16,Winter,18,No,Sun,No,Good,22.96,26.515,49.0,30.002599999999997,102,226,328,Panas
6822,2011-10-16,Winter,19,No,Sun,No,Good,22.14,25.759999999999998,52.0,26.0027,52,181,233,Panas
6823,2011-10-16,Winter,20,No,Sun,No,Good,22.14,25.759999999999998,52.0,31.0009,49,129,178,Panas
6824,2011-10-16,Winter,21,No,Sun,No,Good,22.14,25.759999999999998,52.0,26.0027,14,88,102,Panas
6825,2011-10-16,Winter,22,No,Sun,No,Good,22.96,26.515,49.0,27.999299999999998,42,88,130,Panas
6826,2011-10-16,Winter,23,No,Sun,No,Good,22.96,26.515,52.0,27.999299999999998,14,48,62,Panas
6827,2011-10-17,Winter,0,No,Mon,Yes,Good,22.14,25.759999999999998,56.00000000000001,22.0028,12,25,37,Panas
6828,2011-10-17,Winter,1,No,Mon,Yes,Good,22.96,26.515,54.0,26.0027,2,15,17,Panas
6829,2011-10-17,Winter,2,No,Mon,Yes,Good,22.96,26.515,54.0,26.0027,4,3,7,Panas
6830,2011-10-17,Winter,3,No,Mon,Yes,Good,22.96,26.515,49.0,12.998000000000001,0,2,2,Panas
6831,2011-10-17,Winter,4,No,Mon,Yes,Good,21.32,25.0,59.0,11.0014,2,3,5,Panas
6832,2011-10-17,Winter,5,No,Mon,Yes,Good,20.5,24.240000000000002,63.0,19.999499999999998,1,28,29,Panas
6833,2011-10-17,Winter,6,No,Mon,Yes,Good,20.5,24.240000000000002,55.00000000000001,16.997899999999998,7,107,114,Panas
6834,2011-10-17,Winter,7,No,Mon,Yes,Not Good,20.5,24.240000000000002,55.00000000000001,11.0014,10,299,309,Panas
6835,2011-10-17,Winter,8,No,Mon,Yes,Not Good,20.5,24.240000000000002,51.0,16.997899999999998,33,381,414,Panas
6836,2011-10-17,Winter,9,No,Mon,Yes,Not Good,20.5,24.240000000000002,45.0,19.0012,26,180,206,Panas
6837,2011-10-17,Winter,10,No,Mon,Yes,Good,21.32,25.0,45.0,11.0014,43,92,135,Panas
6838,2011-10-17,Winter,11,No,Mon,Yes,Good,22.96,26.515,43.0,0.0,35,131,166,Panas
6839,2011-10-17,Winter,12,No,Mon,Yes,Good,22.96,26.515,40.0,6.0032,39,166,205,Panas
6840,2011-10-17,Winter,13,No,Mon,Yes,Good,22.96,26.515,46.0,6.0032,49,156,205,Panas
6841,2011-10-17,Winter,14,No,Mon,Yes,Good,23.779999999999998,27.275,49.0,12.998000000000001,44,122,166,Panas
6842,2011-10-17,Winter,15,No,Mon,Yes,Good,22.96,26.515,60.0,16.997899999999998,66,142,208,Panas
6843,2011-10-17,Winter,16,No,Mon,Yes,Good,23.779999999999998,27.275,56.00000000000001,16.997899999999998,64,238,302,Panas
6844,2011-10-17,Winter,17,No,Mon,Yes,Good,22.96,26.515,64.0,8.9981,80,540,620,Panas
6845,2011-10-17,Winter,18,No,Mon,Yes,Good,22.96,26.515,60.0,0.0,49,469,518,Panas
6846,2011-10-17,Winter,19,No,Mon,Yes,Good,22.14,25.759999999999998,68.0,7.0015,45,288,333,Panas
6847,2011-10-17,Winter,20,No,Mon,Yes,Good,21.32,25.0,77.0,7.0015,40,189,229,Panas
6848,2011-10-17,Winter,21,No,Mon,Yes,Good,20.5,24.240000000000002,77.0,7.0015,36,141,177,Panas
6849,2011-10-17,Winter,22,No,Mon,Yes,Good,20.5,24.240000000000002,77.0,0.0,16,88,104,Panas
6850,2011-10-17,Winter,23,No,Mon,Yes,Not Good,19.68,23.485,88.0,0.0,10,52,62,Panas
6851,2011-10-18,Winter,0,No,Tue,Yes,Good,19.68,23.485,82.0,0.0,8,23,31,Panas
6852,2011-10-18,Winter,1,No,Tue,Yes,Not Good,18.86,22.725,88.0,0.0,4,7,11,Panas
6853,2011-10-18,Winter,2,No,Tue,Yes,Good,18.04,21.97,94.0,6.0032,1,4,5,Panas
6854,2011-10-18,Winter,3,No,Tue,Yes,Good,18.04,21.97,94.0,6.0032,0,1,1,Panas
6855,2011-10-18,Winter,4,No,Tue,Yes,Not Good,18.04,21.97,94.0,7.0015,0,4,4,Panas
6856,2011-10-18,Winter,5,No,Tue,Yes,Not Good,18.86,22.725,88.0,0.0,2,19,21,Panas
6857,2011-10-18,Winter,6,No,Tue,Yes,Good,18.86,22.725,82.0,6.0032,4,105,109,Panas
6858,2011-10-18,Winter,7,No,Tue,Yes,Good,18.86,22.725,88.0,6.0032,15,326,341,Panas
6859,2011-10-18,Winter,8,No,Tue,Yes,Good,20.5,24.240000000000002,77.0,6.0032,25,474,499,Panas
6860,2011-10-18,Winter,9,No,Tue,Yes,Not Good,21.32,25.0,77.0,6.0032,29,198,227,Panas
6861,2011-10-18,Winter,10,No,Tue,Yes,Not Good,22.96,26.515,68.0,0.0,27,75,102,Panas
6862,2011-10-18,Winter,11,No,Tue,Yes,Not Good,24.599999999999998,31.06,49.0,7.0015,35,112,147,Normal
6863,2011-10-18,Winter,12,No,Tue,Yes,Not Good,25.419999999999998,31.06,43.0,6.0032,42,159,201,Normal
6864,2011-10-18,Winter,13,No,Tue,Yes,Not Good,26.240000000000002,31.06,38.0,12.998000000000001,48,171,219,Normal
6865,2011-10-18,Winter,14,No,Tue,Yes,Not Good,25.419999999999998,31.06,41.0,11.0014,32,137,169,Normal
6866,2011-10-18,Winter,15,No,Tue,Yes,Good,25.419999999999998,31.06,50.0,12.998000000000001,66,139,205,Normal
6867,2011-10-18,Winter,16,No,Tue,Yes,Good,25.419999999999998,31.06,56.99999999999999,16.997899999999998,58,246,304,Normal
6868,2011-10-18,Winter,17,No,Tue,Yes,Good,24.599999999999998,30.305,60.0,8.9981,72,553,625,Normal
6869,2011-10-18,Winter,18,No,Tue,Yes,Good,22.96,26.515,68.0,7.0015,58,512,570,Panas
6870,2011-10-18,Winter,19,No,Tue,Yes,Good,22.96,26.515,60.0,7.0015,31,286,317,Panas
6871,2011-10-18,Winter,20,No,Tue,Yes,Good,22.14,25.759999999999998,64.0,11.0014,23,204,227,Panas
6872,2011-10-18,Winter,21,No,Tue,Yes,Not Good,22.14,25.759999999999998,68.0,8.9981,28,178,206,Panas
6873,2011-10-18,Winter,22,No,Tue,Yes,Not Good,21.32,25.0,77.0,11.0014,22,115,137,Panas
6874,2011-10-18,Winter,23,No,Tue,Yes,Not Good,21.32,25.0,77.0,12.998000000000001,7,63,70,Panas
6875,2011-10-19,Winter,0,No,Wed,Yes,Not Good,21.32,25.0,77.0,12.998000000000001,11,23,34,Panas
6876,2011-10-19,Winter,1,No,Wed,Yes,Not Good,21.32,25.0,77.0,12.998000000000001,7,9,16,Panas
6877,2011-10-19,Winter,2,No,Wed,Yes,Not Good,21.32,25.0,77.0,12.998000000000001,1,6,7,Panas
6878,2011-10-19,Winter,4,No,Wed,Yes,Nearly Bad,20.5,24.240000000000002,94.0,12.998000000000001,0,3,3,Panas
6879,2011-10-19,Winter,5,No,Wed,Yes,Nearly Bad,20.5,24.240000000000002,100.0,7.0015,0,3,3,Panas
6880,2011-10-19,Winter,6,No,Wed,Yes,Nearly Bad,21.32,25.0,83.0,16.997899999999998,3,28,31,Panas
6881,2011-10-19,Winter,7,No,Wed,Yes,Nearly Bad,21.32,25.0,77.0,16.997899999999998,1,67,68,Panas
6882,2011-10-19,Winter,8,No,Wed,Yes,Nearly Bad,22.14,25.759999999999998,70.0,32.9975,10,200,210,Panas
6883,2011-10-19,Winter,9,No,Wed,Yes,Nearly Bad,21.32,25.0,88.0,32.9975,17,185,202,Panas
6884,2011-10-19,Winter,10,No,Wed,Yes,Nearly Bad,21.32,25.0,88.0,32.9975,14,109,123,Panas
6885,2011-10-19,Winter,11,No,Wed,Yes,Nearly Bad,21.32,25.0,94.0,16.997899999999998,33,116,149,Panas
6886,2011-10-19,Winter,12,No,Wed,Yes,Nearly Bad,21.32,25.0,94.0,22.0028,13,117,130,Panas
6887,2011-10-19,Winter,13,No,Wed,Yes,Not Good,22.14,25.759999999999998,94.0,19.0012,20,86,106,Panas
6888,2011-10-19,Winter,14,No,Wed,Yes,Nearly Bad,22.14,25.759999999999998,94.0,11.0014,17,80,97,Panas
6889,2011-10-19,Winter,15,No,Wed,Yes,Nearly Bad,22.14,25.759999999999998,100.0,8.9981,21,99,120,Panas
6890,2011-10-19,Winter,16,No,Wed,Yes,Nearly Bad,22.96,26.515,94.0,11.0014,21,180,201,Panas
6891,2011-10-19,Winter,17,No,Wed,Yes,Nearly Bad,22.96,26.515,94.0,11.0014,11,170,181,Panas
6892,2011-10-19,Winter,18,No,Wed,Yes,Nearly Bad,22.96,26.515,100.0,11.0014,8,132,140,Panas
6893,2011-10-19,Winter,19,No,Wed,Yes,Not Good,24.599999999999998,27.275,88.0,8.9981,8,189,197,Panas
6894,2011-10-19,Winter,20,No,Wed,Yes,Nearly Bad,24.599999999999998,25.759999999999998,94.0,6.0032,5,140,145,Panas
6895,2011-10-19,Winter,21,No,Wed,Yes,Not Good,23.779999999999998,27.275,94.0,8.9981,6,79,85,Panas
6896,2011-10-19,Winter,22,No,Wed,Yes,Not Good,23.779999999999998,27.275,94.0,23.9994,13,94,107,Panas
6897,2011-10-19,Winter,23,No,Wed,Yes,Not Good,23.779999999999998,27.275,94.0,23.9994,14,55,69,Panas
6898,2011-10-20,Winter,0,No,Thu,Yes,Good,22.96,26.515,94.0,19.999499999999998,4,22,26,Panas
6899,2011-10-20,Winter,1,No,Thu,Yes,Good,22.96,26.515,88.0,23.9994,4,11,15,Panas
6900,2011-10-20,Winter,2,No,Thu,Yes,Good,22.96,26.515,88.0,30.002599999999997,0,4,4,Panas
6901,2011-10-20,Winter,3,No,Thu,Yes,Good,20.5,24.240000000000002,82.0,31.0009,0,1,1,Panas
6902,2011-10-20,Winter,4,No,Thu,Yes,Good,20.5,24.240000000000002,82.0,31.0009,2,6,8,Panas
6903,2011-10-20,Winter,5,No,Thu,Yes,Good,19.68,23.485,82.0,23.9994,2,24,26,Panas
6904,2011-10-20,Winter,6,No,Thu,Yes,Good,18.04,21.97,82.0,27.999299999999998,5,87,92,Panas
6905,2011-10-20,Winter,7,No,Thu,Yes,Good,17.22,21.21,77.0,30.002599999999997,15,303,318,Panas
6906,2011-10-20,Winter,8,No,Thu,Yes,Good,18.04,21.97,67.0,35.0008,17,409,426,Panas
6907,2011-10-20,Winter,9,No,Thu,Yes,Good,18.04,21.97,67.0,39.000699999999995,26,197,223,Panas
6908,2011-10-20,Winter,10,No,Thu,Yes,Good,18.86,22.725,59.0,30.002599999999997,25,105,130,Panas
6909,2011-10-20,Winter,11,No,Thu,Yes,Good,19.68,23.485,55.00000000000001,35.0008,30,99,129,Panas
6910,2011-10-20,Winter,12,No,Thu,Yes,Good,19.68,23.485,48.0,35.0008,28,171,199,Panas
6911,2011-10-20,Winter,13,No,Thu,Yes,Good,20.5,24.240000000000002,45.0,39.000699999999995,28,136,164,Panas
6912,2011-10-20,Winter,14,No,Thu,Yes,Not Good,19.68,23.485,48.0,36.9974,38,117,155,Panas
6913,2011-10-20,Winter,15,No,Thu,Yes,Not Good,19.68,23.485,51.0,30.002599999999997,22,138,160,Panas
6914,2011-10-20,Winter,16,No,Thu,Yes,Not Good,19.68,23.485,51.0,30.002599999999997,31,203,234,Panas
6915,2011-10-20,Winter,17,No,Thu,Yes,Not Good,19.68,23.485,48.0,26.0027,56,438,494,Panas
6916,2011-10-20,Winter,18,No,Thu,Yes,Not Good,18.86,22.725,51.0,19.999499999999998,39,430,469,Panas
6917,2011-10-20,Winter,19,No,Thu,Yes,Good,18.86,22.725,51.0,23.9994,20,278,298,Panas
6918,2011-10-20,Winter,20,No,Thu,Yes,Not Good,18.86,22.725,51.0,22.0028,34,207,241,Panas
6919,2011-10-20,Winter,21,No,Thu,Yes,Good,18.04,21.97,51.0,19.999499999999998,16,149,165,Panas
6920,2011-10-20,Winter,22,No,Thu,Yes,Good,18.04,21.97,51.0,22.0028,22,106,128,Panas
6921,2011-10-20,Winter,23,No,Thu,Yes,Good,17.22,21.21,57.99999999999999,16.997899999999998,7,83,90,Panas
6922,2011-10-21,Winter,0,No,Fri,Yes,Good,16.400000000000002,20.455000000000002,62.0,16.997899999999998,8,42,50,Panas
6923,2011-10-21,Winter,1,No,Fri,Yes,Good,16.400000000000002,20.455000000000002,62.0,15.001299999999999,7,19,26,Panas
6924,2011-10-21,Winter,2,No,Fri,Yes,Good,15.58,19.695,66.0,11.0014,6,12,18,Panas
6925,2011-10-21,Winter,3,No,Fri,Yes,Good,14.76,17.424999999999997,71.0,8.9981,0,7,7,Panas
6926,2011-10-21,Winter,4,No,Fri,Yes,Good,14.76,17.424999999999997,71.0,11.0014,0,6,6,Panas
6927,2011-10-21,Winter,5,No,Fri,Yes,Good,13.940000000000001,16.665,76.0,12.998000000000001,0,31,31,Dingin
6928,2011-10-21,Winter,6,No,Fri,Yes,Good,14.76,17.424999999999997,71.0,11.0014,7,78,85,Panas
6929,2011-10-21,Winter,7,No,Fri,Yes,Good,14.76,17.424999999999997,71.0,11.0014,5,228,233,Panas
6930,2011-10-21,Winter,8,No,Fri,Yes,Good,16.400000000000002,20.455000000000002,62.0,12.998000000000001,16,386,402,Panas
6931,2011-10-21,Winter,9,No,Fri,Yes,Not Good,17.22,21.21,57.99999999999999,8.9981,33,189,222,Panas
6932,2011-10-21,Winter,10,No,Fri,Yes,Good,18.86,22.725,51.0,11.0014,32,106,138,Panas
6933,2011-10-21,Winter,11,No,Fri,Yes,Good,20.5,24.240000000000002,45.0,15.001299999999999,39,135,174,Panas
6934,2011-10-21,Winter,12,No,Fri,Yes,Good,20.5,24.240000000000002,45.0,19.999499999999998,47,193,240,Panas
6935,2011-10-21,Winter,13,No,Fri,Yes,Good,19.68,23.485,48.0,22.0028,43,163,206,Panas
6936,2011-10-21,Winter,14,No,Fri,Yes,Good,21.32,25.0,42.0,19.999499999999998,67,131,198,Panas
6937,2011-10-21,Winter,15,No,Fri,Yes,Good,20.5,24.240000000000002,45.0,19.0012,57,178,235,Panas
6938,2011-10-21,Winter,16,No,Fri,Yes,Good,20.5,24.240000000000002,45.0,16.997899999999998,60,242,302,Panas
6939,2011-10-21,Winter,17,No,Fri,Yes,Not Good,18.86,22.725,51.0,16.997899999999998,79,445,524,Panas
6940,2011-10-21,Winter,18,No,Fri,Yes,Not Good,18.04,21.97,54.0,16.997899999999998,43,354,397,Panas
6941,2011-10-21,Winter,19,No,Fri,Yes,Not Good,18.04,21.97,54.0,26.0027,25,228,253,Panas
6942,2011-10-21,Winter,20,No,Fri,Yes,Not Good,18.04,21.97,54.0,15.001299999999999,29,155,184,Panas
6943,2011-10-21,Winter,21,No,Fri,Yes,Good,17.22,21.21,57.99999999999999,11.0014,31,112,143,Panas
6944,2011-10-21,Winter,22,No,Fri,Yes,Good,17.22,21.21,54.0,11.0014,24,89,113,Panas
6945,2011-10-21,Winter,23,No,Fri,Yes,Good,16.400000000000002,20.455000000000002,62.0,15.001299999999999,18,99,117,Panas
6946,2011-10-22,Winter,0,No,Sat,No,Good,16.400000000000002,20.455000000000002,62.0,12.998000000000001,16,80,96,Panas
6947,2011-10-22,Winter,1,No,Sat,No,Good,16.400000000000002,20.455000000000002,62.0,12.998000000000001,20,50,70,Panas
6948,2011-10-22,Winter,2,No,Sat,No,Good,16.400000000000002,20.455000000000002,62.0,16.997899999999998,6,25,31,Panas
6949,2011-10-22,Winter,3,No,Sat,No,Good,16.400000000000002,20.455000000000002,62.0,8.9981,1,19,20,Panas
6950,2011-10-22,Winter,4,No,Sat,No,Good,15.58,19.695,66.0,6.0032,4,4,8,Panas
6951,2011-10-22,Winter,5,No,Sat,No,Good,15.58,19.695,66.0,0.0,1,7,8,Panas
6952,2011-10-22,Winter,6,No,Sat,No,Good,14.76,18.94,71.0,0.0,1,17,18,Panas
6953,2011-10-22,Winter,7,No,Sat,No,Good,14.76,18.18,76.0,7.0015,8,49,57,Panas
6954,2011-10-22,Winter,8,No,Sat,No,Good,16.400000000000002,20.455000000000002,71.0,0.0,26,88,114,Panas
6955,2011-10-22,Winter,9,No,Sat,No,Good,17.22,21.21,67.0,6.0032,47,122,169,Panas
6956,2011-10-22,Winter,10,No,Sat,No,Not Good,18.04,21.97,62.0,7.0015,87,149,236,Panas
6957,2011-10-22,Winter,11,No,Sat,No,Not Good,18.04,21.97,62.0,7.0015,110,172,282,Panas
6958,2011-10-22,Winter,12,No,Sat,No,Good,18.86,22.725,55.00000000000001,6.0032,132,211,343,Panas
6959,2011-10-22,Winter,13,No,Sat,No,Good,20.5,24.240000000000002,45.0,0.0,136,186,322,Panas
6960,2011-10-22,Winter,14,No,Sat,No,Not Good,19.68,23.485,48.0,15.001299999999999,133,177,310,Panas
6961,2011-10-22,Winter,15,No,Sat,No,Good,19.68,23.485,51.0,15.001299999999999,159,223,382,Panas
6962,2011-10-22,Winter,16,No,Sat,No,Good,20.5,24.240000000000002,45.0,12.998000000000001,169,190,359,Panas
6963,2011-10-22,Winter,17,No,Sat,No,Good,18.86,22.725,55.00000000000001,8.9981,143,217,360,Panas
6964,2011-10-22,Winter,18,No,Sat,No,Good,18.04,21.97,54.0,6.0032,111,224,335,Panas
6965,2011-10-22,Winter,19,No,Sat,No,Good,18.04,21.97,67.0,0.0,47,173,220,Panas
6966,2011-10-22,Winter,20,No,Sat,No,Good,17.22,21.21,67.0,0.0,48,111,159,Panas
6967,2011-10-22,Winter,21,No,Sat,No,Good,16.400000000000002,20.455000000000002,76.0,0.0,37,120,157,Panas
6968,2011-10-22,Winter,22,No,Sat,No,Good,16.400000000000002,20.455000000000002,76.0,0.0,30,114,144,Panas
6969,2011-10-22,Winter,23,No,Sat,No,Good,15.58,19.695,82.0,0.0,27,81,108,Panas
6970,2011-10-23,Winter,0,No,Sun,No,Good,14.76,18.94,87.0,0.0,24,64,88,Panas
6971,2011-10-23,Winter,1,No,Sun,No,Good,14.76,18.94,87.0,0.0,11,60,71,Panas
6972,2011-10-23,Winter,2,No,Sun,No,Good,13.940000000000001,17.424999999999997,87.0,6.0032,10,40,50,Panas
6973,2011-10-23,Winter,3,No,Sun,No,Good,13.940000000000001,18.18,87.0,0.0,15,31,46,Panas
6974,2011-10-23,Winter,4,No,Sun,No,Good,13.940000000000001,18.18,87.0,0.0,5,1,6,Panas
6975,2011-10-23,Winter,5,No,Sun,No,Good,13.120000000000001,17.424999999999997,87.0,0.0,1,2,3,Panas
6976,2011-10-23,Winter,6,No,Sun,No,Good,13.120000000000001,16.665,87.0,7.0015,0,12,12,Dingin
6977,2011-10-23,Winter,7,No,Sun,No,Good,13.940000000000001,17.424999999999997,87.0,6.0032,3,18,21,Panas
6978,2011-10-23,Winter,8,No,Sun,No,Good,14.76,17.424999999999997,87.0,8.9981,32,56,88,Panas
6979,2011-10-23,Winter,9,No,Sun,No,Good,16.400000000000002,20.455000000000002,76.0,0.0,48,95,143,Panas
6980,2011-10-23,Winter,10,No,Sun,No,Good,17.22,21.21,71.0,6.0032,104,185,289,Panas
6981,2011-10-23,Winter,11,No,Sun,No,Good,18.86,22.725,72.0,11.0014,131,202,333,Panas
6982,2011-10-23,Winter,12,No,Sun,No,Good,20.5,24.240000000000002,59.0,16.997899999999998,164,249,413,Panas
6983,2011-10-23,Winter,13,No,Sun,No,Good,21.32,25.0,55.00000000000001,12.998000000000001,160,255,415,Panas
6984,2011-10-23,Winter,14,No,Sun,No,Good,21.32,25.0,55.00000000000001,15.001299999999999,192,216,408,Panas
6985,2011-10-23,Winter,15,No,Sun,No,Good,21.32,25.0,52.0,11.0014,171,216,387,Panas
6986,2011-10-23,Winter,16,No,Sun,No,Good,21.32,25.0,55.00000000000001,12.998000000000001,188,217,405,Panas
6987,2011-10-23,Winter,17,No,Sun,No,Good,20.5,24.240000000000002,63.0,8.9981,120,220,340,Panas
6988,2011-10-23,Winter,18,No,Sun,No,Good,20.5,24.240000000000002,63.0,7.0015,88,196,284,Panas
6989,2011-10-23,Winter,19,No,Sun,No,Good,18.86,22.725,77.0,0.0,53,140,193,Panas
6990,2011-10-23,Winter,20,No,Sun,No,Good,18.04,21.97,72.0,6.0032,32,112,144,Panas
6991,2011-10-23,Winter,21,No,Sun,No,Good,18.04,21.97,72.0,6.0032,24,75,99,Panas
6992,2011-10-23,Winter,22,No,Sun,No,Good,17.22,21.21,77.0,7.0015,25,69,94,Panas
6993,2011-10-23,Winter,23,No,Sun,No,Good,17.22,21.21,77.0,11.0014,18,31,49,Panas
6994,2011-10-24,Winter,0,No,Mon,Yes,Good,17.22,21.21,77.0,0.0,6,26,32,Panas
6995,2011-10-24,Winter,1,No,Mon,Yes,Good,16.400000000000002,20.455000000000002,82.0,8.9981,7,8,15,Panas
6996,2011-10-24,Winter,2,No,Mon,Yes,Good,16.400000000000002,20.455000000000002,87.0,7.0015,1,6,7,Panas
6997,2011-10-24,Winter,3,No,Mon,Yes,Good,16.400000000000002,20.455000000000002,82.0,6.0032,1,3,4,Panas
6998,2011-10-24,Winter,4,No,Mon,Yes,Good,16.400000000000002,20.455000000000002,82.0,0.0,1,5,6,Panas
6999,2011-10-24,Winter,5,No,Mon,Yes,Good,15.58,19.695,87.0,0.0,2,19,21,Panas
7000,2011-10-24,Winter,6,No,Mon,Yes,Good,16.400000000000002,20.455000000000002,87.0,7.0015,3,83,86,Panas
7001,2011-10-24,Winter,7,No,Mon,Yes,Not Good,15.58,19.695,94.0,7.0015,11,274,285,Panas
7002,2011-10-24,Winter,8,No,Mon,Yes,Not Good,17.22,21.21,88.0,11.0014,20,378,398,Panas
7003,2011-10-24,Winter,9,No,Mon,Yes,Not Good,18.04,21.97,82.0,11.0014,29,166,195,Panas
7004,2011-10-24,Winter,10,No,Mon,Yes,Not Good,18.86,22.725,82.0,16.997899999999998,47,82,129,Panas
7005,2011-10-24,Winter,11,No,Mon,Yes,Not Good,20.5,24.240000000000002,72.0,11.0014,59,109,168,Panas
7006,2011-10-24,Winter,12,No,Mon,Yes,Not Good,21.32,25.0,68.0,7.0015,64,156,220,Panas
7007,2011-10-24,Winter,13,No,Mon,Yes,Not Good,22.14,25.759999999999998,64.0,15.001299999999999,60,138,198,Panas
7008,2011-10-24,Winter,14,No,Mon,Yes,Not Good,22.14,25.759999999999998,64.0,12.998000000000001,63,143,206,Panas
7009,2011-10-24,Winter,15,No,Mon,Yes,Good,22.96,26.515,60.0,11.0014,52,125,177,Panas
7010,2011-10-24,Winter,16,No,Mon,Yes,Good,22.14,25.759999999999998,64.0,12.998000000000001,68,242,310,Panas
7011,2011-10-24,Winter,17,No,Mon,Yes,Good,21.32,25.0,68.0,8.9981,87,527,614,Panas
7012,2011-10-24,Winter,18,No,Mon,Yes,Good,22.14,25.759999999999998,60.0,6.0032,58,428,486,Panas
7013,2011-10-24,Winter,19,No,Mon,Yes,Nearly Bad,19.68,23.485,82.0,0.0,25,212,237,Panas
7014,2011-10-24,Winter,20,No,Mon,Yes,Good,19.68,23.485,82.0,7.0015,11,118,129,Panas
7015,2011-10-24,Winter,21,No,Mon,Yes,Good,18.86,22.725,87.0,7.0015,12,114,126,Panas
7016,2011-10-24,Winter,22,No,Mon,Yes,Good,19.68,23.485,75.0,11.0014,3,76,79,Panas
7017,2011-10-24,Winter,23,No,Mon,Yes,Good,18.86,22.725,77.0,6.0032,9,50,59,Panas
7018,2011-10-25,Winter,0,No,Tue,Yes,Good,18.04,21.97,77.0,8.9981,4,26,30,Panas
7019,2011-10-25,Winter,1,No,Tue,Yes,Good,18.04,21.97,77.0,8.9981,5,6,11,Panas
7020,2011-10-25,Winter,2,No,Tue,Yes,Good,17.22,21.21,82.0,8.9981,2,3,5,Panas
7021,2011-10-25,Winter,3,No,Tue,Yes,Good,16.400000000000002,20.455000000000002,87.0,0.0,1,3,4,Panas
7022,2011-10-25,Winter,4,No,Tue,Yes,Good,15.58,19.695,87.0,8.9981,0,5,5,Panas
7023,2011-10-25,Winter,5,No,Tue,Yes,Good,15.58,19.695,87.0,8.9981,0,24,24,Panas
7024,2011-10-25,Winter,6,No,Tue,Yes,Good,15.58,19.695,82.0,7.0015,3,95,98,Panas
7025,2011-10-25,Winter,7,No,Tue,Yes,Good,16.400000000000002,20.455000000000002,76.0,12.998000000000001,15,299,314,Panas
7026,2011-10-25,Winter,8,No,Tue,Yes,Good,18.04,21.97,72.0,0.0,25,383,408,Panas
7027,2011-10-25,Winter,9,No,Tue,Yes,Good,19.68,23.485,55.00000000000001,15.001299999999999,29,194,223,Panas
7028,2011-10-25,Winter,10,No,Tue,Yes,Good,20.5,24.240000000000002,51.0,16.997899999999998,26,102,128,Panas
7029,2011-10-25,Winter,11,No,Tue,Yes,Good,21.32,25.0,48.0,19.0012,46,120,166,Panas
7030,2011-10-25,Winter,12,No,Tue,Yes,Good,22.14,25.759999999999998,39.0,23.9994,35,165,200,Panas
7031,2011-10-25,Winter,13,No,Tue,Yes,Good,22.96,26.515,37.0,26.0027,37,161,198,Panas
7032,2011-10-25,Winter,14,No,Tue,Yes,Good,22.96,26.515,40.0,16.997899999999998,66,134,200,Panas
7033,2011-10-25,Winter,15,No,Tue,Yes,Good,22.96,26.515,37.0,7.0015,63,171,234,Panas
7034,2011-10-25,Winter,16,No,Tue,Yes,Good,22.96,26.515,37.0,12.998000000000001,52,233,285,Panas
7035,2011-10-25,Winter,17,No,Tue,Yes,Good,22.96,26.515,37.0,7.0015,68,517,585,Panas
7036,2011-10-25,Winter,18,No,Tue,Yes,Good,21.32,25.0,42.0,7.0015,65,453,518,Panas
7037,2011-10-25,Winter,19,No,Tue,Yes,Good,19.68,23.485,67.0,12.998000000000001,44,294,338,Panas
7038,2011-10-25,Winter,20,No,Tue,Yes,Good,18.86,22.725,67.0,7.0015,40,208,248,Panas
7039,2011-10-25,Winter,21,No,Tue,Yes,Good,18.04,21.97,72.0,8.9981,32,169,201,Panas
7040,2011-10-25,Winter,22,No,Tue,Yes,Good,18.86,22.725,67.0,12.998000000000001,22,148,170,Panas
7041,2011-10-25,Winter,23,No,Tue,Yes,Good,18.04,21.97,72.0,8.9981,15,79,94,Panas
7042,2011-10-26,Winter,0,No,Wed,Yes,Good,18.04,21.97,72.0,12.998000000000001,4,28,32,Panas
7043,2011-10-26,Winter,1,No,Wed,Yes,Good,18.04,21.97,67.0,16.997899999999998,3,9,12,Panas
7044,2011-10-26,Winter,2,No,Wed,Yes,Good,18.04,21.97,67.0,11.0014,2,1,3,Panas
7045,2011-10-26,Winter,3,No,Wed,Yes,Good,18.04,21.97,67.0,15.001299999999999,0,3,3,Panas
7046,2011-10-26,Winter,4,No,Wed,Yes,Good,17.22,21.21,71.0,16.997899999999998,0,5,5,Panas
7047,2011-10-26,Winter,5,No,Wed,Yes,Good,17.22,21.21,71.0,15.001299999999999,0,21,21,Panas
7048,2011-10-26,Winter,6,No,Wed,Yes,Good,17.22,21.21,71.0,15.001299999999999,0,92,92,Panas
